"customer","tariff","from","to","v4","v5","v6","v7"
"Advanced Supply Chain..","Luton CS JF","BD12 7AZ","WF9 2XT","95.00","0.00","",
"Advanced Supply Chain..","Luton CS JF","BD12 7AZ","YO11 3UT","178.03","0.00","",
"Advanced Supply Chain..","Luton CS JF","BD12 7AZ","YO19 4TA","102.18","0.00","",
"Advanced Supply Chain..","Luton CS JF","BR1 1DN","NN17 5JE","236.62","0.00","",
"Advanced Supply Chain..","Luton CS JF","BS7 8TX","NN17 5JE","308.40","0.00","",
"Advanced Supply Chain..","Luton CS JF","CH65 9JJ","BD12 7AZ","163.68","0.00","",
"Advanced Supply Chain..","Luton CS JF","CH65 9JJ","NN17 5JE","318.10","0.00","",
"Advanced Supply Chain..","Luton CS JF","CM19 5BD","BD12 7AZ","393.76","0.00","",
"Advanced Supply Chain..","Luton CS JF","CV23 8BQ","S35 1QP","198.98","0.00","",
"Advanced Supply Chain..","Luton CS JF","DN11 0BF","NN17 5JE","193.75","0.00","",
"Advanced Supply Chain..","Luton CS JF","EN9 1AF","NN17 5ZB","202.48","0.00","",
"Advanced Supply Chain..","Luton CS JF","G1 3LB","NN17 5JE","525.00","0.00","",
"Advanced Supply Chain..","Luton CS JF","IP11 4BA","NN17 5JE","244.38","0.00","",
"Advanced Supply Chain..","Luton CS JF","KT1 1TP","NN17 5JE","236.62","0.00","",
"Advanced Supply Chain..","Luton CS JF","LE1 3UG","S72 7GX","184.63","0.00","",
"Advanced Supply Chain..","Luton CS JF","LE11 5TR","S72 7GX","159.80","0.00","",
"Advanced Supply Chain..","Luton CS JF","LE13UG","S72 7GX","184.63","0.00","",
"Advanced Supply Chain..","Luton CS JF","LE4 5HA","S72 7GX","185.60","0.00","",
"Advanced Supply Chain..","Luton CS JF","LE4 9LE","S72 7GX","185.60","0.00","",
"Advanced Supply Chain..","Luton CS JF","LE5 0BT","S72 7GX","187.34","0.00","",
"Advanced Supply Chain..","Luton CS JF","LE5 3ST","S72 7GX","187.34","0.00","",
"Advanced Supply Chain..","Luton CS JF","LE5 4FG","S72 7GX","188.51","0.00","",
"Advanced Supply Chain..","Luton CS JF","LE5 4HJ","NN17 5JE","95.00","0.00","",
"Advanced Supply Chain..","Luton CS JF","LE5 4JG","NN17 5JE","95.00","0.00","",
"Advanced Supply Chain..","Luton CS JF","LS1 5AR","NN17 5JE","252.14","0.00","",
"Advanced Supply Chain..","Luton CS JF","LS13 4TY","BD12 7AZ","95.00","0.00","",
"Advanced Supply Chain..","Luton CS JF","M17 8AA","BD12 7AZ","102.18","0.00","",
"Advanced Supply Chain..","Luton CS JF","M4 3AJ","NN17 5JE","323.92","0.00","",
"Advanced Supply Chain..","Luton CS JF","M8 8NL","NN17 5JE","323.92","0.00","",
"Advanced Supply Chain..","Luton CS JF","MK17 7AB","NN17 5ZB","119.06","0.00","",
"Advanced Supply Chain..","Luton CS JF","N181SJ","NN17 5JE","212.37","0.00","",
"Advanced Supply Chain..","Luton CS JF","NG6 8YP","NN17 5JE","171.24","0.00","",
"Advanced Supply Chain..","Luton CS JF","NN17 5JE","B42 1AA","150.10","0.00","",
"Advanced Supply Chain..","Luton CS JF","NN17 5JE","NN14 4QS","95.00","0.00","",
"Advanced Supply Chain..","Luton CS JF","NN17 5JE","NN8 4BL","95.00","0.00","",
"Advanced Supply Chain..","Luton CS JF","NN17 5JE","PE7 3HH","95.00","0.00","",
"Advanced Supply Chain..","Luton CS JF","NN17 5JE","ST7 1XD","240.50","0.00","",
"Advanced Supply Chain..","Luton CS JF","NN17 5ZB","EN9 1AF","202.28","0.00","",
"Advanced Supply Chain..","Luton CS JF","NN17 5ZB","KT10 9AJ","238.56","0.00","",
"Advanced Supply Chain..","Luton CS JF","NN17 5ZB","LE4 9LG","95.00","0.00","",
"Advanced Supply Chain..","Luton CS JF","NN17 5ZB","MK1 1NY","115.18","0.00","",
"Advanced Supply Chain..","Luton CS JF","NN17 5ZB","MK17 8EW","110.71","0.00","",
"Advanced Supply Chain..","Luton CS JF","NN17 5ZB","NG7 2SD","123.52","0.00","",
"Advanced Supply Chain..","Luton CS JF","NN17 5ZB","W1K 5LF","198.01","0.00","",
"Advanced Supply Chain..","Luton CS JF","NN3 9UD","NN17 5JE","95.00","0.00","",
"Advanced Supply Chain..","Luton CS JF","NW2 7JP","NN17 5JE","190.25","0.00","",
"Advanced Supply Chain..","Luton CS JF","OX7 4JS","WC1V 7QT","177.06","0.00","",
"Advanced Supply Chain..","Luton CS JF","PL21 9RL","NN17 5JE","517.92","0.00","",
"Advanced Supply Chain..","Luton CS JF","RG1 8LJ","NN17 5JE","248.26","0.00","",
"Advanced Supply Chain..","Luton CS JF","RM18 7HD","NN17 5ZB","232.74","0.00","",
"Advanced Supply Chain..","Luton CS JF","S35 1QP","DE11 0BB","159.02","0.00","",
"Advanced Supply Chain..","Luton CS JF","S35 1QP","MK17 8EW","259.90","0.00","",
"Advanced Supply Chain..","Luton CS JF","S35 1QP","NN17 5ZB","212.95","0.00","",
"Advanced Supply Chain..","Luton CS JF","S35 1QP","YO19 4TA","124.68","0.00","",
"Advanced Supply Chain..","Luton CS JF","S72 7GX","NE12 9SZ","259.90","0.00","",
"Advanced Supply Chain..","Luton CS JF","S9 1RF","MK43 9AA","260.00","0.00","",
"Advanced Supply Chain..","Luton CS JF","SN2 2DZ","NN17 5JE","214.70","0.00","",
"Advanced Supply Chain..","Luton CS JF","SO30 2DF","KT22 8SP","171.05","0.00","",
"Advanced Supply Chain..","Luton CS JF","SS156SJ","NN17 5ZB","221.10","0.00","",
"Advanced Supply Chain..","Luton CS JF","ST7 1XD","NN17 5JE","238.56","0.00","",
"Advanced Supply Chain..","Luton CS JF","SW11 8BU","NN17 5JE","235.00","0.00","",
"Advanced Supply Chain..","Luton CS JF","SW1X 7QA","RM20 2ZP","234.68","0.00","",
"Advanced Supply Chain..","Luton CS JF","SW3 4LX","NN17 5JE","228.86","0.00","",
"Advanced Supply Chain..","Luton CS JF","SW3 4LX","NN17 5ZB","228.86","0.00","",
"Advanced Supply Chain..","Luton CS JF","TS3 8TB","AL10 9TR","463.60","0.00","",
"Advanced Supply Chain..","Luton CS JF","TS3 8TB","B77 5BP","353.02","0.00","",
"Advanced Supply Chain..","Luton CS JF","TS3 8TB","L11 0JA","304.52","0.00","",
"Advanced Supply Chain..","Luton CS JF","TS3 8TB","L6 5BN","304.52","0.00","",
"Advanced Supply Chain..","Luton CS JF","TS3 8TB","L9 5AD","314.22","0.00","",
"Advanced Supply Chain..","Luton CS JF","TS3 8TB","WA5 3PW","281.24","0.00","",
"Advanced Supply Chain..","Luton CS JF","TW4 5SY","NN17 5JE","215.00","0.00","",
"Advanced Supply Chain..","Luton CS JF","W12 7GF","NN17 5JE","205.39","0.00","",
"Advanced Supply Chain..","Luton CS JF","W1K 5LF","NN17 5ZB","200.92","0.00","",
"Advanced Supply Chain..","Luton CS JF","WC1V 7QT","OX7 4JS","176.09","0.00","",
"Advanced Supply Chain..","Luton CS JF","WD63SB","NN17 5JE","181.72","0.00","",
"Advanced Supply Chain..","Luton CS JF","WF11 0BE","BD12 7AZ","95.00","0.00","",
"Advanced Supply Chain..","Luton CS JF","YO19 4TA","NN17 5JE","271.54","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","B42 1AA","NN17 5JE","173.17","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","B5 4GB","NN17 5JE","177.16","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BB12 7BF","S35 1QP","208.24","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","B46 1DA","280.90","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","BD5 8DT","116.05","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","E20 1EL","446.14","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","EH48 2EA","508.22","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","EH54 6QX","483.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","M17 8AA","123.40","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","M4 1FS","116.05","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","MK42 7QB","339.44","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","NE12 5SP","291.40","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","NG20 8BU","171.70","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","OX26 6EU","343.32","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","RG19 4AL","434.50","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","S9 1EP","117.94","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","SW1X 7QA","422.86","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","W12 7GD","417.04","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","WC2A 1AN","413.16","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","WF9 2XT","115.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","YO11 3UT","204.88","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BD12 7AZ","YO19 4TA","122.77","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BR1 1DN","NN17 5JE","268.30","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","BS7 8TX","NN17 5JE","346.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","CH65 9JJ","BD12 7AZ","189.34","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","CH65 9JJ","NN17 5JE","318.10","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","CM19 5BD","BD12 7AZ","393.76","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","CV23 8BQ","S35 1QP","227.56","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","DN11 0BF","NN17 5JE","221.89","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","EN9 1AF","NN17 5ZB","231.34","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","G1 3LB","NN17 5JE","525.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","IP11 4BA","NN17 5JE","276.70","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","KT1 1TP","NN17 5JE","268.30","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","LE1 3UG","S72 7GX","212.02","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","LE11 5TR","S72 7GX","185.14","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","LE13UG","S72 7GX","212.02","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","LE4 5HA","S72 7GX","213.07","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","LE4 9LE","S72 7GX","213.07","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","LE5 0BT","S72 7GX","214.96","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","LE5 3ST","S72 7GX","214.96","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","LE5 4FG","S72 7GX","216.22","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","LE5 4HJ","NN17 5JE","115.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","LE5 4JG","NN17 5JE","115.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","LS1 5AR","NN17 5JE","285.10","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","LS13 4TY","BD12 7AZ","115.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","M17 8AA","BD12 7AZ","122.77","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","M4 3AJ","NN17 5JE","323.92","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","M8 8NL","NN17 5JE","323.92","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","MK17 7AB","NN17 5ZB","141.04","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","N181SJ","NN17 5JE","242.05","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","NG6 8YP","NN17 5JE","197.53","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","NN17 5JE","B42 1AA","174.64","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","NN17 5JE","NN14 4QS","115.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","NN17 5JE","NN8 4BL","115.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","NN17 5JE","PE7 3HH","115.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","NN17 5JE","ST7 1XD","272.50","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","NN17 5ZB","EN9 1AF","231.13","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","NN17 5ZB","KT10 9AJ","270.40","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","NN17 5ZB","LE4 9LG","115.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","NN17 5ZB","MK1 1NY","136.84","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","NN17 5ZB","MK17 8EW","132.01","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","NN17 5ZB","NG7 2SD","145.87","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","NN17 5ZB","W1K 5LF","226.51","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","NN3 9UD","NN17 5JE","115.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","NW2 7JP","NN17 5JE","218.11","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","OX7 4JS","WC1V 7QT","203.83","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","PL21 9RL","NN17 5JE","517.92","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","RG1 8LJ","NN17 5JE","280.90","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","RM18 7HD","NN17 5ZB","264.10","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","S35 1QP","DE11 0BB","184.30","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","S35 1QP","MK17 8EW","293.50","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","S35 1QP","NN17 5ZB","242.68","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","S35 1QP","YO19 4TA","147.13","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","S72 7GX","NE12 9SZ","293.50","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","S9 1RF","MK43 9AA","260.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","SN2 2DZ","NN17 5JE","244.57","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","SO30 2DF","KT22 8SP","197.32","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","SS156SJ","NN17 5ZB","251.50","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","ST7 1XD","NN17 5JE","270.40","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","SW11 8BU","NN17 5JE","235.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","SW1X 7QA","RM20 2ZP","266.20","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","SW3 4LX","NN17 5JE","240.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","SW3 4LX","NN17 5ZB","240.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","TS3 8TB","AL10 9TR","463.60","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","TS3 8TB","B77 5BP","353.02","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","TS3 8TB","L11 0JA","341.80","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","TS3 8TB","L6 5BN","341.80","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","TS3 8TB","L9 5AD","352.30","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","TS3 8TB","WA5 3PW","316.60","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","TW4 5SY","NN17 5JE","215.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","W12 7GF","NN17 5JE","234.49","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","W1K 5LF","NN17 5ZB","229.66","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","WC1V 7QT","OX7 4JS","202.78","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","WD63SB","NN17 5JE","208.87","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","WF11 0BE","BD12 7AZ","115.00","0.00","",
"Advanced Supply Chain..","Luton Tail Lift (JF)","YO19 4TA","NN17 5JE","306.10","0.00","",
"Advanced Supply Chain..","LWB JF","B42 1AA","NN17 5JE","94.33","0.00","",
"Advanced Supply Chain..","LWB JF","B5 4GB","NN17 5JE","97.03","0.00","",
"Advanced Supply Chain..","LWB JF","BB12 7BF","S35 1QP","118.05","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","B46 1DA","167.18","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","BD5 8DT","55.71","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","E20 1EL","312.02","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","EH48 2EA","357.46","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","EH54 6QX","339.00","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","M17 8AA","60.68","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","M4 1FS","55.71","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","MK42 7QB","233.92","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","NE12 5SP","174.28","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","NG20 8BU","93.34","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","OX26 6EU","236.76","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","RG19 4AL","303.50","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","S9 1EP","56.99","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","SW1X 7QA","294.98","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","W12 7GD","290.72","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","WC2A 1AN","287.88","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","WF9 2XT","55.00","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","YO11 3UT","115.78","0.00","",
"Advanced Supply Chain..","LWB JF","BD12 7AZ","YO19 4TA","60.25","0.00","",
"Advanced Supply Chain..","LWB JF","BR1 1DN","NN17 5JE","158.66","0.00","",
"Advanced Supply Chain..","LWB JF","BS7 8TX","NN17 5JE","211.20","0.00","",
"Advanced Supply Chain..","LWB JF","CH65 9JJ","BD12 7AZ","105.27","0.00","",
"Advanced Supply Chain..","LWB JF","CH65 9JJ","NN17 5JE","218.30","0.00","",
"Advanced Supply Chain..","LWB JF","CM19 5BD","BD12 7AZ","273.68","0.00","",
"Advanced Supply Chain..","LWB JF","CV23 8BQ","S35 1QP","131.11","0.00","",
"Advanced Supply Chain..","LWB JF","DN11 0BF","NN17 5JE","127.28","0.00","",
"Advanced Supply Chain..","LWB JF","EN9 1AF","NN17 5ZB","133.67","0.00","",
"Advanced Supply Chain..","LWB JF","G1 3LB","NN17 5JE","402.54","0.00","",
"Advanced Supply Chain..","LWB JF","IP11 4BA","NN17 5JE","164.34","0.00","",
"Advanced Supply Chain..","LWB JF","KT1 1TP","NN17 5JE","158.66","0.00","",
"Advanced Supply Chain..","LWB JF","LE1 3UG","S72 7GX","120.60","0.00","",
"Advanced Supply Chain..","LWB JF","LE11 5TR","S72 7GX","102.43","0.00","",
"Advanced Supply Chain..","LWB JF","LE13UG","S72 7GX","120.60","0.00","",
"Advanced Supply Chain..","LWB JF","LE4 5HA","S72 7GX","121.31","0.00","",
"Advanced Supply Chain..","LWB JF","LE4 9LE","S72 7GX","121.31","0.00","",
"Advanced Supply Chain..","LWB JF","LE5 0BT","S72 7GX","122.59","0.00","",
"Advanced Supply Chain..","LWB JF","LE5 3ST","S72 7GX","122.59","0.00","",
"Advanced Supply Chain..","LWB JF","LE5 4FG","S72 7GX","123.44","0.00","",
"Advanced Supply Chain..","LWB JF","LE5 4HJ","NN17 5JE","55.00","0.00","",
"Advanced Supply Chain..","LWB JF","LE5 4JG","NN17 5JE","55.00","0.00","",
"Advanced Supply Chain..","LWB JF","LS1 5AR","NN17 5JE","170.02","0.00","",
"Advanced Supply Chain..","LWB JF","LS13 4TY","BD12 7AZ","55.00","0.00","",
"Advanced Supply Chain..","LWB JF","M17 8AA","BD12 7AZ","60.25","0.00","",
"Advanced Supply Chain..","LWB JF","M4 3AJ","NN17 5JE","222.56","0.00","",
"Advanced Supply Chain..","LWB JF","M8 8NL","NN17 5JE","222.56","0.00","",
"Advanced Supply Chain..","LWB JF","MK17 7AB","NN17 5ZB","72.61","0.00","",
"Advanced Supply Chain..","LWB JF","N181SJ","NN17 5JE","140.91","0.00","",
"Advanced Supply Chain..","LWB JF","NG6 8YP","NN17 5JE","110.81","0.00","",
"Advanced Supply Chain..","LWB JF","NN17 5JE","B42 1AA","95.33","0.00","",
"Advanced Supply Chain..","LWB JF","NN17 5JE","NN14 4QS","55.00","0.00","",
"Advanced Supply Chain..","LWB JF","NN17 5JE","NN8 4BL","55.00","0.00","",
"Advanced Supply Chain..","LWB JF","NN17 5JE","PE7 3HH","55.00","0.00","",
"Advanced Supply Chain..","LWB JF","NN17 5JE","ST7 1XD","161.50","0.00","",
"Advanced Supply Chain..","LWB JF","NN17 5ZB","EN9 1AF","133.53","0.00","",
"Advanced Supply Chain..","LWB JF","NN17 5ZB","KT10 9AJ","160.08","0.00","",
"Advanced Supply Chain..","LWB JF","NN17 5ZB","LE4 9LG","55.00","0.00","",
"Advanced Supply Chain..","LWB JF","NN17 5ZB","MK1 1NY","69.77","0.00","",
"Advanced Supply Chain..","LWB JF","NN17 5ZB","MK17 8EW","66.50","0.00","",
"Advanced Supply Chain..","LWB JF","NN17 5ZB","NG7 2SD","75.87","0.00","",
"Advanced Supply Chain..","LWB JF","NN17 5ZB","W1K 5LF","130.40","0.00","",
"Advanced Supply Chain..","LWB JF","NN3 9UD","NN17 5JE","55.00","0.00","",
"Advanced Supply Chain..","LWB JF","NW2 7JP","NN17 5JE","124.72","0.00","",
"Advanced Supply Chain..","LWB JF","OX7 4JS","WC1V 7QT","115.07","0.00","",
"Advanced Supply Chain..","LWB JF","PL21 9RL","NN17 5JE","364.56","0.00","",
"Advanced Supply Chain..","LWB JF","RG1 8LJ","NN17 5JE","167.18","0.00","",
"Advanced Supply Chain..","LWB JF","RM18 7HD","NN17 5ZB","155.82","0.00","",
"Advanced Supply Chain..","LWB JF","S35 1QP","DE11 0BB","101.86","0.00","",
"Advanced Supply Chain..","LWB JF","S35 1QP","MK17 8EW","175.70","0.00","",
"Advanced Supply Chain..","LWB JF","S35 1QP","NN17 5ZB","141.34","0.00","",
"Advanced Supply Chain..","LWB JF","S35 1QP","YO19 4TA","76.73","0.00","",
"Advanced Supply Chain..","LWB JF","S72 7GX","NE12 9SZ","175.70","0.00","",
"Advanced Supply Chain..","LWB JF","S9 1RF","MK43 9AA","175.00","0.00","",
"Advanced Supply Chain..","LWB JF","SN2 2DZ","NN17 5JE","142.61","0.00","",
"Advanced Supply Chain..","LWB JF","SO30 2DF","KT22 8SP","110.66","0.00","",
"Advanced Supply Chain..","LWB JF","SS156SJ","NN17 5ZB","147.30","0.00","",
"Advanced Supply Chain..","LWB JF","ST7 1XD","NN17 5JE","160.08","0.00","",
"Advanced Supply Chain..","LWB JF","SW11 8BU","NN17 5JE","157.24","0.00","",
"Advanced Supply Chain..","LWB JF","SW1X 7QA","RM20 2ZP","157.24","0.00","",
"Advanced Supply Chain..","LWB JF","SW3 4LX","NN17 5JE","152.98","0.00","",
"Advanced Supply Chain..","LWB JF","SW3 4LX","NN17 5ZB","152.98","0.00","",
"Advanced Supply Chain..","LWB JF","TS3 8TB","AL10 9TR","324.80","0.00","",
